67,63.400000007629394,66.66666666666667,2.2448434448242187,2.4220033881396943
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
68,74.79999990844726,77.55555555555556,1.2156134548187256,1.3461255349053256
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
69,73.8,80.22222222222223,1.2091479930877687,1.1013126730918879
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
70,69.5999995727539,66.44444444444444,1.3222671432495117,2.2331813110245595
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
71,77.39999957275391,71.11111111111111,1.017882999420166,1.6571792446242435
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
72,77.19999957275391,70.0,1.0036932001113892,1.7485746020740929
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
73,76.2,68.44444444444444,1.0143961853981018,1.816707154115028
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
74,77.2,66.0,1.0246507697105407,2.0971344873639626
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
75,76.39999957275391,71.77777777777777,1.0213830108642579,1.5747312829229325
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
76,75.59999993896484,76.66666666666667,1.0454877233505249,1.3017564611964756
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
77,76.5999995727539,75.77777777777777,1.0366810975074767,1.3733782929844325
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
78,77.19999957275391,74.22222222222223,0.9941997694969177,1.4158901919258953
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
79,77.0,72.44444444444444,1.0167123737335204,1.5257062432501038
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
80,77.39999957275391,76.0,1.0348933553695678,1.3012336322996347
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
81,77.39999993896484,70.0,1.0140223937034607,1.704967442883384
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
82,76.99999963378906,72.88888888888889,1.0449973707199096,1.5874149428473574
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
83,75.99999951171876,68.22222222222223,1.0206428384780883,1.87066489617028
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
84,77.59999951171875,68.88888888888889,1.04601482629776,1.854280460940382
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
85,77.19999993896485,71.11111111111111,1.032767897605896,1.6399143083890086
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
86,76.79999993896485,66.66666666666667,1.042263723373413,2.0296705272461075
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
87,77.99999987792968,77.77777777777777,1.0311410789489746,1.2364763919512423
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
88,77.19999957275391,76.88888888888889,1.0536393961906434,1.3391690847608717
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
89,76.99999951171876,73.77777777777777,1.0543596711158751,1.5104009633594058
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
90,77.19999993896485,66.0,1.0384072875976562,1.9084807735016835
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
91,77.5999995727539,72.22222222222223,1.0260628924369812,1.6270341976483658
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
92,76.79999993896485,69.55555555555556,1.0177168207168579,1.7587941805521576
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
93,76.5999995727539,75.55555555555556,1.039508080482483,1.431834840244717
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
94,77.19999957275391,73.11111111111111,1.0540528001785279,1.488816101815965
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
95,76.79999993896485,69.11111111111111,1.0536415853500367,1.7532128797637045
